--- REPORTE DIA 3 ---
ESTADISTICAS
- Cantidad de agendados:	32186
27247)	CI: I-8-82 | Edad:82 | Riesgo: 2
27248)	CI: I-0-78 | Edad:78 | Riesgo: 3
27249)	CI: I-6-66 | Edad:66 | Riesgo: 1
27250)	CI: I-4-79 | Edad:79 | Riesgo: 1
27251)	CI: I-5-37 | Edad:37 | Riesgo: 5
27252)	CI: I-2-86 | Edad:86 | Riesgo: 4
27253)	CI: I-1-71 | Edad:71 | Riesgo: 4
27254)	CI: I-3-46 | Edad:46 | Riesgo: 2
27255)	CI: I-9-73 | Edad:73 | Riesgo: 1
27256)	CI: I-7-63 | Edad:63 | Riesgo: 1
27257)	CI: I-8-80 | Edad:80 | Riesgo: 2
27258)	CI: I-0-87 | Edad:87 | Riesgo: 5
27259)	CI: I-6-79 | Edad:79 | Riesgo: 1
27260)	CI: I-4-66 | Edad:66 | Riesgo: 1
27261)	CI: I-5-85 | Edad:85 | Riesgo: 5
27262)	CI: I-2-36 | Edad:36 | Riesgo: 5
27263)	CI: I-1-69 | Edad:69 | Riesgo: 4
27264)	CI: I-3-82 | Edad:82 | Riesgo: 3
27265)	CI: I-9-70 | Edad:70 | Riesgo: 1
27266)	CI: I-7-66 | Edad:66 | Riesgo: 2
27267)	CI: I-8-68 | Edad:68 | Riesgo: 3
27268)	CI: I-0-79 | Edad:79 | Riesgo: 1
27269)	CI: I-6-88 | Edad:88 | Riesgo: 4
27270)	CI: I-4-52 | Edad:52 | Riesgo: 5
27271)	CI: I-5-56 | Edad:56 | Riesgo: 3
27272)	CI: I-2-82 | Edad:82 | Riesgo: 4
27273)	CI: I-1-79 | Edad:79 | Riesgo: 5
27274)	CI: I-3-75 | Edad:75 | Riesgo: 1
27275)	CI: I-9-71 | Edad:71 | Riesgo: 5
27276)	CI: I-7-72 | Edad:72 | Riesgo: 1
27277)	CI: I-8-56 | Edad:56 | Riesgo: 2
27278)	CI: I-0-76 | Edad:76 | Riesgo: 3
27279)	CI: I-6-89 | Edad:89 | Riesgo: 1
27280)	CI: I-4-69 | Edad:69 | Riesgo: 3
27281)	CI: I-5-89 | Edad:89 | Riesgo: 2
27282)	CI: I-2-89 | Edad:89 | Riesgo: 5
27283)	CI: I-1-80 | Edad:80 | Riesgo: 5
27284)	CI: I-3-24 | Edad:24 | Riesgo: 5
27285)	CI: I-9-58 | Edad:58 | Riesgo: 4
27286)	CI: I-7-87 | Edad:87 | Riesgo: 3
27287)	CI: I-8-35 | Edad:35 | Riesgo: 3
27288)	CI: I-0-81 | Edad:81 | Riesgo: 3
27289)	CI: I-6-20 | Edad:20 | Riesgo: 3
27290)	CI: I-4-76 | Edad:76 | Riesgo: 2
27291)	CI: I-5-22 | Edad:22 | Riesgo: 3
27292)	CI: I-2-88 | Edad:88 | Riesgo: 5
27293)	CI: I-1-56 | Edad:56 | Riesgo: 1
27294)	CI: I-3-70 | Edad:70 | Riesgo: 4
27295)	CI: I-9-89 | Edad:89 | Riesgo: 2
27296)	CI: I-7-67 | Edad:67 | Riesgo: 3
27297)	CI: I-8-77 | Edad:77 | Riesgo: 2
27298)	CI: I-6-73 | Edad:73 | Riesgo: 3
27299)	CI: I-0-52 | Edad:52 | Riesgo: 5
27300)	CI: I-4-70 | Edad:70 | Riesgo: 3
27301)	CI: I-5-84 | Edad:84 | Riesgo: 4
27302)	CI: I-2-83 | Edad:83 | Riesgo: 5
27303)	CI: I-1-77 | Edad:77 | Riesgo: 5
27304)	CI: I-3-67 | Edad:67 | Riesgo: 2
27305)	CI: I-9-68 | Edad:68 | Riesgo: 3
27306)	CI: I-7-77 | Edad:77 | Riesgo: 4
27307)	CI: I-8-83 | Edad:83 | Riesgo: 5
27308)	CI: I-6-44 | Edad:44 | Riesgo: 4
27309)	CI: I-0-88 | Edad:88 | Riesgo: 4
27310)	CI: I-4-44 | Edad:44 | Riesgo: 1
27311)	CI: I-2-75 | Edad:75 | Riesgo: 2
27312)	CI: I-5-82 | Edad:82 | Riesgo: 2
27313)	CI: I-1-57 | Edad:57 | Riesgo: 4
27314)	CI: I-3-86 | Edad:86 | Riesgo: 2
27315)	CI: I-9-24 | Edad:24 | Riesgo: 3
27316)	CI: I-7-20 | Edad:20 | Riesgo: 2
27317)	CI: I-8-85 | Edad:85 | Riesgo: 4
27318)	CI: I-6-84 | Edad:84 | Riesgo: 4
27319)	CI: I-0-67 | Edad:67 | Riesgo: 3
27320)	CI: I-4-60 | Edad:60 | Riesgo: 5
27321)	CI: I-2-80 | Edad:80 | Riesgo: 4
27322)	CI: I-5-84 | Edad:84 | Riesgo: 3
27323)	CI: I-1-71 | Edad:71 | Riesgo: 5
27324)	CI: I-3-50 | Edad:50 | Riesgo: 2
27325)	CI: I-9-87 | Edad:87 | Riesgo: 1
27326)	CI: I-7-75 | Edad:75 | Riesgo: 2
27327)	CI: I-8-60 | Edad:60 | Riesgo: 3
27328)	CI: I-6-77 | Edad:77 | Riesgo: 1
27329)	CI: I-0-79 | Edad:79 | Riesgo: 1
27330)	CI: I-4-68 | Edad:68 | Riesgo: 3
27331)	CI: I-2-51 | Edad:51 | Riesgo: 2
27332)	CI: I-5-87 | Edad:87 | Riesgo: 4
27333)	CI: I-1-26 | Edad:26 | Riesgo: 1
27334)	CI: I-3-18 | Edad:18 | Riesgo: 2
27335)	CI: I-9-78 | Edad:78 | Riesgo: 5
27336)	CI: I-7-63 | Edad:63 | Riesgo: 2
27337)	CI: I-8-68 | Edad:68 | Riesgo: 2
27338)	CI: I-6-80 | Edad:80 | Riesgo: 1
27339)	CI: I-0-48 | Edad:48 | Riesgo: 5
27340)	CI: I-4-65 | Edad:65 | Riesgo: 2
27341)	CI: I-2-48 | Edad:48 | Riesgo: 1
27342)	CI: I-5-80 | Edad:80 | Riesgo: 3
27343)	CI: I-1-82 | Edad:82 | Riesgo: 1
27344)	CI: I-3-28 | Edad:28 | Riesgo: 5
27345)	CI: I-9-71 | Edad:71 | Riesgo: 5
27346)	CI: I-7-80 | Edad:80 | Riesgo: 3
27347)	CI: I-8-79 | Edad:79 | Riesgo: 1
27348)	CI: I-6-69 | Edad:69 | Riesgo: 5
27349)	CI: I-0-82 | Edad:82 | Riesgo: 4
27350)	CI: I-4-85 | Edad:85 | Riesgo: 2
27351)	CI: I-2-69 | Edad:69 | Riesgo: 4
27352)	CI: I-5-21 | Edad:21 | Riesgo: 5
27353)	CI: I-1-68 | Edad:68 | Riesgo: 5
27354)	CI: I-3-78 | Edad:78 | Riesgo: 3
27355)	CI: I-9-32 | Edad:32 | Riesgo: 1
27356)	CI: I-7-72 | Edad:72 | Riesgo: 4
27357)	CI: I-8-81 | Edad:81 | Riesgo: 5
27358)	CI: I-6-77 | Edad:77 | Riesgo: 2
27359)	CI: I-0-66 | Edad:66 | Riesgo: 4
27360)	CI: I-4-82 | Edad:82 | Riesgo: 1
27361)	CI: I-2-86 | Edad:86 | Riesgo: 1
27362)	CI: I-5-75 | Edad:75 | Riesgo: 4
27363)	CI: I-1-86 | Edad:86 | Riesgo: 3
27364)	CI: I-3-65 | Edad:65 | Riesgo: 3
27365)	CI: I-9-79 | Edad:79 | Riesgo: 4
27366)	CI: I-7-85 | Edad:85 | Riesgo: 3
27367)	CI: I-8-20 | Edad:20 | Riesgo: 3
27368)	CI: I-6-77 | Edad:77 | Riesgo: 2
27369)	CI: I-0-71 | Edad:71 | Riesgo: 3
27370)	CI: I-4-69 | Edad:69 | Riesgo: 2
27371)	CI: I-2-42 | Edad:42 | Riesgo: 4
27372)	CI: I-5-76 | Edad:76 | Riesgo: 4
27373)	CI: I-1-82 | Edad:82 | Riesgo: 1
27374)	CI: I-3-67 | Edad:67 | Riesgo: 4
27375)	CI: I-9-78 | Edad:78 | Riesgo: 1
27376)	CI: I-7-86 | Edad:86 | Riesgo: 4
27377)	CI: I-8-87 | Edad:87 | Riesgo: 5
27378)	CI: I-6-71 | Edad:71 | Riesgo: 4
27379)	CI: I-0-83 | Edad:83 | Riesgo: 3
27380)	CI: I-4-48 | Edad:48 | Riesgo: 5
27381)	CI: I-2-44 | Edad:44 | Riesgo: 1
27382)	CI: I-5-88 | Edad:88 | Riesgo: 3
27383)	CI: I-1-75 | Edad:75 | Riesgo: 1
27384)	CI: I-3-79 | Edad:79 | Riesgo: 3
27385)	CI: I-9-78 | Edad:78 | Riesgo: 3
27386)	CI: I-7-40 | Edad:40 | Riesgo: 4
27387)	CI: I-8-86 | Edad:86 | Riesgo: 3
27388)	CI: I-6-87 | Edad:87 | Riesgo: 1
27389)	CI: I-0-75 | Edad:75 | Riesgo: 5
27390)	CI: I-4-73 | Edad:73 | Riesgo: 1
27391)	CI: I-2-69 | Edad:69 | Riesgo: 1
27392)	CI: I-5-32 | Edad:32 | Riesgo: 5
27393)	CI: I-1-76 | Edad:76 | Riesgo: 3
27394)	CI: I-3-54 | Edad:54 | Riesgo: 1
27395)	CI: I-9-29 | Edad:29 | Riesgo: 4
27396)	CI: I-7-79 | Edad:79 | Riesgo: 2
27397)	CI: I-8-67 | Edad:67 | Riesgo: 1
27398)	CI: I-6-81 | Edad:81 | Riesgo: 4
27399)	CI: I-0-69 | Edad:69 | Riesgo: 4
27400)	CI: I-4-66 | Edad:66 | Riesgo: 2
27401)	CI: I-2-24 | Edad:24 | Riesgo: 3
27402)	CI: I-5-89 | Edad:89 | Riesgo: 2
27403)	CI: I-3-80 | Edad:80 | Riesgo: 4
27404)	CI: I-1-83 | Edad:83 | Riesgo: 4
27405)	CI: I-9-71 | Edad:71 | Riesgo: 4
27406)	CI: I-7-73 | Edad:73 | Riesgo: 1
27407)	CI: I-8-67 | Edad:67 | Riesgo: 4
27408)	CI: I-6-81 | Edad:81 | Riesgo: 2
27409)	CI: I-0-42 | Edad:42 | Riesgo: 2
27410)	CI: I-4-74 | Edad:74 | Riesgo: 2
27411)	CI: I-2-77 | Edad:77 | Riesgo: 4
27412)	CI: I-5-75 | Edad:75 | Riesgo: 3
27413)	CI: I-3-83 | Edad:83 | Riesgo: 2
27414)	CI: I-1-71 | Edad:71 | Riesgo: 2
27415)	CI: I-9-23 | Edad:23 | Riesgo: 1
27416)	CI: I-7-68 | Edad:68 | Riesgo: 1
27417)	CI: I-8-87 | Edad:87 | Riesgo: 2
27418)	CI: I-6-81 | Edad:81 | Riesgo: 5
27419)	CI: I-0-87 | Edad:87 | Riesgo: 4
27420)	CI: I-4-75 | Edad:75 | Riesgo: 3
27421)	CI: I-2-61 | Edad:61 | Riesgo: 1
27422)	CI: I-5-88 | Edad:88 | Riesgo: 1
27423)	CI: I-3-86 | Edad:86 | Riesgo: 2
27424)	CI: I-1-88 | Edad:88 | Riesgo: 2
27425)	CI: I-9-73 | Edad:73 | Riesgo: 3
27426)	CI: I-7-69 | Edad:69 | Riesgo: 1
27427)	CI: I-8-45 | Edad:45 | Riesgo: 1
27428)	CI: I-6-68 | Edad:68 | Riesgo: 3
27429)	CI: I-0-74 | Edad:74 | Riesgo: 4
27430)	CI: I-4-59 | Edad:59 | Riesgo: 5
27431)	CI: I-2-85 | Edad:85 | Riesgo: 3
27432)	CI: I-5-64 | Edad:64 | Riesgo: 1
27433)	CI: I-3-81 | Edad:81 | Riesgo: 4
27434)	CI: I-1-75 | Edad:75 | Riesgo: 1
27435)	CI: I-9-73 | Edad:73 | Riesgo: 4
27436)	CI: I-7-67 | Edad:67 | Riesgo: 5
27437)	CI: I-8-87 | Edad:87 | Riesgo: 3
27438)	CI: I-6-36 | Edad:36 | Riesgo: 5
27439)	CI: I-4-82 | Edad:82 | Riesgo: 5
27440)	CI: I-0-24 | Edad:24 | Riesgo: 2
27441)	CI: I-2-71 | Edad:71 | Riesgo: 5
27442)	CI: I-5-80 | Edad:80 | Riesgo: 2
27443)	CI: I-3-78 | Edad:78 | Riesgo: 5
27444)	CI: I-1-43 | Edad:43 | Riesgo: 3
27445)	CI: I-9-68 | Edad:68 | Riesgo: 5
27446)	CI: I-7-62 | Edad:62 | Riesgo: 4
27447)	CI: I-8-82 | Edad:82 | Riesgo: 3
27448)	CI: I-6-68 | Edad:68 | Riesgo: 2
27449)	CI: I-4-68 | Edad:68 | Riesgo: 3
27450)	CI: I-0-89 | Edad:89 | Riesgo: 2
27451)	CI: I-2-57 | Edad:57 | Riesgo: 4
27452)	CI: I-5-68 | Edad:68 | Riesgo: 2
27453)	CI: I-3-35 | Edad:35 | Riesgo: 5
27454)	CI: I-1-76 | Edad:76 | Riesgo: 3
27455)	CI: I-9-88 | Edad:88 | Riesgo: 2
27456)	CI: I-7-83 | Edad:83 | Riesgo: 4
27457)	CI: I-6-84 | Edad:84 | Riesgo: 3
27458)	CI: I-8-70 | Edad:70 | Riesgo: 2
27459)	CI: I-4-72 | Edad:72 | Riesgo: 3
27460)	CI: I-0-70 | Edad:70 | Riesgo: 3
27461)	CI: I-2-86 | Edad:86 | Riesgo: 5
27462)	CI: I-5-74 | Edad:74 | Riesgo: 4
27463)	CI: I-3-42 | Edad:42 | Riesgo: 2
27464)	CI: I-1-78 | Edad:78 | Riesgo: 4
27465)	CI: I-9-83 | Edad:83 | Riesgo: 1
27466)	CI: I-7-87 | Edad:87 | Riesgo: 5
27467)	CI: I-6-71 | Edad:71 | Riesgo: 1
27468)	CI: I-4-70 | Edad:70 | Riesgo: 4
27469)	CI: I-8-82 | Edad:82 | Riesgo: 5
27470)	CI: I-0-79 | Edad:79 | Riesgo: 4
27471)	CI: I-2-85 | Edad:85 | Riesgo: 1
27472)	CI: I-5-89 | Edad:89 | Riesgo: 1
27473)	CI: I-3-68 | Edad:68 | Riesgo: 1
27474)	CI: I-1-56 | Edad:56 | Riesgo: 1
27475)	CI: I-9-66 | Edad:66 | Riesgo: 5
27476)	CI: I-7-89 | Edad:89 | Riesgo: 5
27477)	CI: I-6-69 | Edad:69 | Riesgo: 5
27478)	CI: I-4-67 | Edad:67 | Riesgo: 2
27479)	CI: I-8-46 | Edad:46 | Riesgo: 4
27480)	CI: I-0-87 | Edad:87 | Riesgo: 3
27481)	CI: I-2-80 | Edad:80 | Riesgo: 1
27482)	CI: I-5-89 | Edad:89 | Riesgo: 5
27483)	CI: I-3-89 | Edad:89 | Riesgo: 4
27484)	CI: I-1-68 | Edad:68 | Riesgo: 3
27485)	CI: I-9-72 | Edad:72 | Riesgo: 5
27486)	CI: I-7-78 | Edad:78 | Riesgo: 5
27487)	CI: I-6-67 | Edad:67 | Riesgo: 2
27488)	CI: I-4-78 | Edad:78 | Riesgo: 4
27489)	CI: I-8-47 | Edad:47 | Riesgo: 2
27490)	CI: I-0-81 | Edad:81 | Riesgo: 2
27491)	CI: I-2-75 | Edad:75 | Riesgo: 3
27492)	CI: I-5-23 | Edad:23 | Riesgo: 5
27493)	CI: I-3-57 | Edad:57 | Riesgo: 2
27494)	CI: I-1-77 | Edad:77 | Riesgo: 3
27495)	CI: I-9-66 | Edad:66 | Riesgo: 2
27496)	CI: I-7-55 | Edad:55 | Riesgo: 4
27497)	CI: I-6-77 | Edad:77 | Riesgo: 3
27498)	CI: I-4-69 | Edad:69 | Riesgo: 1
27499)	CI: I-8-35 | Edad:35 | Riesgo: 3
27500)	CI: I-0-71 | Edad:71 | Riesgo: 2
27501)	CI: I-2-51 | Edad:51 | Riesgo: 3
27502)	CI: I-5-68 | Edad:68 | Riesgo: 4
27503)	CI: I-3-66 | Edad:66 | Riesgo: 5
27504)	CI: I-1-68 | Edad:68 | Riesgo: 1
27505)	CI: I-9-87 | Edad:87 | Riesgo: 5
27506)	CI: I-7-88 | Edad:88 | Riesgo: 5
27507)	CI: I-6-79 | Edad:79 | Riesgo: 1
27508)	CI: I-4-88 | Edad:88 | Riesgo: 4
27509)	CI: I-8-61 | Edad:61 | Riesgo: 5
27510)	CI: I-0-84 | Edad:84 | Riesgo: 5
27511)	CI: I-2-86 | Edad:86 | Riesgo: 3
27512)	CI: I-5-80 | Edad:80 | Riesgo: 1
27513)	CI: I-3-34 | Edad:34 | Riesgo: 4
27514)	CI: I-1-88 | Edad:88 | Riesgo: 1
27515)	CI: I-9-73 | Edad:73 | Riesgo: 4
27516)	CI: I-7-73 | Edad:73 | Riesgo: 1
27517)	CI: I-6-35 | Edad:35 | Riesgo: 1
27518)	CI: I-4-56 | Edad:56 | Riesgo: 5
27519)	CI: I-8-65 | Edad:65 | Riesgo: 2
27520)	CI: I-0-40 | Edad:40 | Riesgo: 5
27521)	CI: I-2-62 | Edad:62 | Riesgo: 4
27522)	CI: I-5-67 | Edad:67 | Riesgo: 4
27523)	CI: I-3-53 | Edad:53 | Riesgo: 1
27524)	CI: I-1-85 | Edad:85 | Riesgo: 2
27525)	CI: I-9-33 | Edad:33 | Riesgo: 1
27526)	CI: I-7-40 | Edad:40 | Riesgo: 2
27527)	CI: I-6-89 | Edad:89 | Riesgo: 1
27528)	CI: I-4-66 | Edad:66 | Riesgo: 5
27529)	CI: I-8-85 | Edad:85 | Riesgo: 3
27530)	CI: I-0-83 | Edad:83 | Riesgo: 1
27531)	CI: I-2-74 | Edad:74 | Riesgo: 3
27532)	CI: I-5-31 | Edad:31 | Riesgo: 4
27533)	CI: I-3-78 | Edad:78 | Riesgo: 1
27534)	CI: I-1-69 | Edad:69 | Riesgo: 2
27535)	CI: I-9-80 | Edad:80 | Riesgo: 3
27536)	CI: I-7-67 | Edad:67 | Riesgo: 1
27537)	CI: I-6-69 | Edad:69 | Riesgo: 5
27538)	CI: I-4-82 | Edad:82 | Riesgo: 5
27539)	CI: I-8-45 | Edad:45 | Riesgo: 2
27540)	CI: I-0-77 | Edad:77 | Riesgo: 4
27541)	CI: I-2-68 | Edad:68 | Riesgo: 2
27542)	CI: I-5-37 | Edad:37 | Riesgo: 3
27543)	CI: I-3-84 | Edad:84 | Riesgo: 2
27544)	CI: I-1-20 | Edad:20 | Riesgo: 1
27545)	CI: I-9-73 | Edad:73 | Riesgo: 1
27546)	CI: I-7-75 | Edad:75 | Riesgo: 4
27547)	CI: I-6-85 | Edad:85 | Riesgo: 4
27548)	CI: I-4-69 | Edad:69 | Riesgo: 4
27549)	CI: I-8-79 | Edad:79 | Riesgo: 3
27550)	CI: I-0-79 | Edad:79 | Riesgo: 3
27551)	CI: I-2-44 | Edad:44 | Riesgo: 4
27552)	CI: I-5-85 | Edad:85 | Riesgo: 1
27553)	CI: I-3-78 | Edad:78 | Riesgo: 2
27554)	CI: I-1-78 | Edad:78 | Riesgo: 2
27555)	CI: I-9-82 | Edad:82 | Riesgo: 4
27556)	CI: I-7-78 | Edad:78 | Riesgo: 2
27557)	CI: I-6-70 | Edad:70 | Riesgo: 5
27558)	CI: I-4-76 | Edad:76 | Riesgo: 1
27559)	CI: I-8-89 | Edad:89 | Riesgo: 1
27560)	CI: I-0-88 | Edad:88 | Riesgo: 2
27561)	CI: I-2-45 | Edad:45 | Riesgo: 3
27562)	CI: I-5-70 | Edad:70 | Riesgo: 2
27563)	CI: I-3-72 | Edad:72 | Riesgo: 4
27564)	CI: I-1-84 | Edad:84 | Riesgo: 4
27565)	CI: I-9-79 | Edad:79 | Riesgo: 4
27566)	CI: I-7-79 | Edad:79 | Riesgo: 1
27567)	CI: I-6-62 | Edad:62 | Riesgo: 3
27568)	CI: I-4-81 | Edad:81 | Riesgo: 5
27569)	CI: I-8-61 | Edad:61 | Riesgo: 1
27570)	CI: I-0-88 | Edad:88 | Riesgo: 2
27571)	CI: I-2-87 | Edad:87 | Riesgo: 1
27572)	CI: I-5-49 | Edad:49 | Riesgo: 2
27573)	CI: I-3-57 | Edad:57 | Riesgo: 2
27574)	CI: I-1-54 | Edad:54 | Riesgo: 5
27575)	CI: I-9-87 | Edad:87 | Riesgo: 2
27576)	CI: I-7-70 | Edad:70 | Riesgo: 2
27577)	CI: I-6-70 | Edad:70 | Riesgo: 5
27578)	CI: I-4-39 | Edad:39 | Riesgo: 2
27579)	CI: I-0-84 | Edad:84 | Riesgo: 4
27580)	CI: I-8-78 | Edad:78 | Riesgo: 2
27581)	CI: I-2-77 | Edad:77 | Riesgo: 3
27582)	CI: I-3-88 | Edad:88 | Riesgo: 5
27583)	CI: I-5-63 | Edad:63 | Riesgo: 5
27584)	CI: I-1-82 | Edad:82 | Riesgo: 2
27585)	CI: I-9-74 | Edad:74 | Riesgo: 2
27586)	CI: I-7-71 | Edad:71 | Riesgo: 1
27587)	CI: I-6-66 | Edad:66 | Riesgo: 1
27588)	CI: I-4-70 | Edad:70 | Riesgo: 3
27589)	CI: I-0-81 | Edad:81 | Riesgo: 4
27590)	CI: I-8-28 | Edad:28 | Riesgo: 4
27591)	CI: I-2-88 | Edad:88 | Riesgo: 3
27592)	CI: I-3-87 | Edad:87 | Riesgo: 5
27593)	CI: I-1-84 | Edad:84 | Riesgo: 2
27594)	CI: I-5-87 | Edad:87 | Riesgo: 4
27595)	CI: I-9-84 | Edad:84 | Riesgo: 1
27596)	CI: I-7-67 | Edad:67 | Riesgo: 3
27597)	CI: I-6-83 | Edad:83 | Riesgo: 4
27598)	CI: I-4-68 | Edad:68 | Riesgo: 3
27599)	CI: I-8-29 | Edad:29 | Riesgo: 1
27600)	CI: I-0-83 | Edad:83 | Riesgo: 1
27601)	CI: I-2-67 | Edad:67 | Riesgo: 3
27602)	CI: I-3-70 | Edad:70 | Riesgo: 1
27603)	CI: I-1-62 | Edad:62 | Riesgo: 2
27604)	CI: I-5-32 | Edad:32 | Riesgo: 5
27605)	CI: I-9-84 | Edad:84 | Riesgo: 2
27606)	CI: I-7-34 | Edad:34 | Riesgo: 2
27607)	CI: I-6-71 | Edad:71 | Riesgo: 3
27608)	CI: I-4-81 | Edad:81 | Riesgo: 4
27609)	CI: I-8-72 | Edad:72 | Riesgo: 3
27610)	CI: I-0-79 | Edad:79 | Riesgo: 5
27611)	CI: I-2-59 | Edad:59 | Riesgo: 4
27612)	CI: I-3-45 | Edad:45 | Riesgo: 2
27613)	CI: I-1-87 | Edad:87 | Riesgo: 1
27614)	CI: I-5-87 | Edad:87 | Riesgo: 1
27615)	CI: I-9-69 | Edad:69 | Riesgo: 4
27616)	CI: I-7-85 | Edad:85 | Riesgo: 2
27617)	CI: I-6-52 | Edad:52 | Riesgo: 1
27618)	CI: I-4-18 | Edad:18 | Riesgo: 4
27619)	CI: I-8-70 | Edad:70 | Riesgo: 4
27620)	CI: I-0-85 | Edad:85 | Riesgo: 5
27621)	CI: I-2-68 | Edad:68 | Riesgo: 4
27622)	CI: I-3-80 | Edad:80 | Riesgo: 1
27623)	CI: I-1-73 | Edad:73 | Riesgo: 3
27624)	CI: I-5-79 | Edad:79 | Riesgo: 3
27625)	CI: I-9-89 | Edad:89 | Riesgo: 1
27626)	CI: I-7-77 | Edad:77 | Riesgo: 1
27627)	CI: I-6-69 | Edad:69 | Riesgo: 4
27628)	CI: I-4-71 | Edad:71 | Riesgo: 2
27629)	CI: I-8-68 | Edad:68 | Riesgo: 5
27630)	CI: I-0-70 | Edad:70 | Riesgo: 4
27631)	CI: I-2-22 | Edad:22 | Riesgo: 2
27632)	CI: I-3-82 | Edad:82 | Riesgo: 3
27633)	CI: I-1-32 | Edad:32 | Riesgo: 1
27634)	CI: I-5-25 | Edad:25 | Riesgo: 5
27635)	CI: I-9-78 | Edad:78 | Riesgo: 3
27636)	CI: I-7-69 | Edad:69 | Riesgo: 2
27637)	CI: I-6-86 | Edad:86 | Riesgo: 2
27638)	CI: I-4-75 | Edad:75 | Riesgo: 3
27639)	CI: I-8-64 | Edad:64 | Riesgo: 3
27640)	CI: I-0-70 | Edad:70 | Riesgo: 4
27641)	CI: I-2-81 | Edad:81 | Riesgo: 4
27642)	CI: I-3-31 | Edad:31 | Riesgo: 2
27643)	CI: I-1-84 | Edad:84 | Riesgo: 4
27644)	CI: I-5-75 | Edad:75 | Riesgo: 1
27645)	CI: I-9-87 | Edad:87 | Riesgo: 1
27646)	CI: I-7-60 | Edad:60 | Riesgo: 5
27647)	CI: I-6-81 | Edad:81 | Riesgo: 5
27648)	CI: I-4-84 | Edad:84 | Riesgo: 4
27649)	CI: I-8-50 | Edad:50 | Riesgo: 1
27650)	CI: I-0-83 | Edad:83 | Riesgo: 1
27651)	CI: I-2-77 | Edad:77 | Riesgo: 4
27652)	CI: I-3-36 | Edad:36 | Riesgo: 3
27653)	CI: I-1-87 | Edad:87 | Riesgo: 1
27654)	CI: I-5-34 | Edad:34 | Riesgo: 2
27655)	CI: I-9-74 | Edad:74 | Riesgo: 2
27656)	CI: I-7-88 | Edad:88 | Riesgo: 3
27657)	CI: I-6-72 | Edad:72 | Riesgo: 2
27658)	CI: I-4-66 | Edad:66 | Riesgo: 3
27659)	CI: I-8-81 | Edad:81 | Riesgo: 3
27660)	CI: I-0-83 | Edad:83 | Riesgo: 2
27661)	CI: I-2-89 | Edad:89 | Riesgo: 5
27662)	CI: I-3-79 | Edad:79 | Riesgo: 4
27663)	CI: I-1-84 | Edad:84 | Riesgo: 2
27664)	CI: I-5-25 | Edad:25 | Riesgo: 2
27665)	CI: I-9-38 | Edad:38 | Riesgo: 4
27666)	CI: I-7-69 | Edad:69 | Riesgo: 3
27667)	CI: I-6-85 | Edad:85 | Riesgo: 1
27668)	CI: I-4-89 | Edad:89 | Riesgo: 5
27669)	CI: I-8-61 | Edad:61 | Riesgo: 3
27670)	CI: I-0-50 | Edad:50 | Riesgo: 1
27671)	CI: I-2-66 | Edad:66 | Riesgo: 3
27672)	CI: I-3-66 | Edad:66 | Riesgo: 2
27673)	CI: I-1-35 | Edad:35 | Riesgo: 5
27674)	CI: I-5-77 | Edad:77 | Riesgo: 2
27675)	CI: I-9-59 | Edad:59 | Riesgo: 4
27676)	CI: I-7-53 | Edad:53 | Riesgo: 2
27677)	CI: I-6-85 | Edad:85 | Riesgo: 5
27678)	CI: I-4-84 | Edad:84 | Riesgo: 5
27679)	CI: I-8-64 | Edad:64 | Riesgo: 2
27680)	CI: I-0-78 | Edad:78 | Riesgo: 1
27681)	CI: I-2-78 | Edad:78 | Riesgo: 5
27682)	CI: I-3-74 | Edad:74 | Riesgo: 1
27683)	CI: I-1-79 | Edad:79 | Riesgo: 4
27684)	CI: I-5-85 | Edad:85 | Riesgo: 4
27685)	CI: I-9-79 | Edad:79 | Riesgo: 1
27686)	CI: I-7-77 | Edad:77 | Riesgo: 1
27687)	CI: I-6-76 | Edad:76 | Riesgo: 1
27688)	CI: I-4-49 | Edad:49 | Riesgo: 4
27689)	CI: I-8-52 | Edad:52 | Riesgo: 4
27690)	CI: I-2-18 | Edad:18 | Riesgo: 4
27691)	CI: I-0-77 | Edad:77 | Riesgo: 3
27692)	CI: I-3-66 | Edad:66 | Riesgo: 1
27693)	CI: I-1-82 | Edad:82 | Riesgo: 4
27694)	CI: I-5-19 | Edad:19 | Riesgo: 4
27695)	CI: I-9-37 | Edad:37 | Riesgo: 2
27696)	CI: I-7-60 | Edad:60 | Riesgo: 3
27697)	CI: I-6-87 | Edad:87 | Riesgo: 5
27698)	CI: I-4-78 | Edad:78 | Riesgo: 1
27699)	CI: I-8-78 | Edad:78 | Riesgo: 5
27700)	CI: I-2-74 | Edad:74 | Riesgo: 4
27701)	CI: I-0-86 | Edad:86 | Riesgo: 4
27702)	CI: I-3-74 | Edad:74 | Riesgo: 3
27703)	CI: I-1-69 | Edad:69 | Riesgo: 1
27704)	CI: I-5-84 | Edad:84 | Riesgo: 3
27705)	CI: I-9-74 | Edad:74 | Riesgo: 3
27706)	CI: I-7-81 | Edad:81 | Riesgo: 4
27707)	CI: I-6-75 | Edad:75 | Riesgo: 2
27708)	CI: I-4-81 | Edad:81 | Riesgo: 3
27709)	CI: I-8-83 | Edad:83 | Riesgo: 3
27710)	CI: I-2-84 | Edad:84 | Riesgo: 3
27711)	CI: I-0-44 | Edad:44 | Riesgo: 2
