Momento;CI;edad;riesgo;departamento
24;328742;63;0;Maldonado
24;328743;57;0;Rivera
24;328744;43;4;Cerro Largo
24;328745;44;0;Colonia
24;328746;29;3;Cerro Largo
24;328747;78;1;Lavalleja
24;328748;75;4;Flores
24;328749;75;4;Paysandú
24;328750;74;2;Paysandú
24;328751;37;0;Colonia
24;328752;77;5;Flores
24;328753;24;0;Treinta y Tres
24;328754;55;0;San José
24;328755;27;0;Treinta y Tres
24;328756;46;4;Paysandú
24;328757;23;0;Salto
24;328758;69;1;Rocha
24;328759;40;0;Montevideo
24;328760;38;0;Soriano
24;328761;41;0;Rocha
24;328762;26;0;Salto
24;328763;43;0;Florida
24;328764;62;0;Maldonado
24;328765;24;0;Florida
24;328766;59;5;Rocha
24;328767;65;0;Río Negro
24;328768;50;0;Paysandú
24;328769;36;0;Tacuarembó
24;328770;48;0;Rocha
24;328771;36;0;Soriano
24;328772;70;3;Artigas
24;328773;65;0;Soriano
24;328774;43;0;Lavalleja
24;328775;64;4;Tacuarembó
24;328776;54;0;Canelones
24;328777;73;2;Flores
24;328778;76;4;San José
24;328779;56;0;Durazno
24;328780;52;0;San José
24;328781;43;0;Canelones
24;328782;71;2;Rivera
24;328783;75;3;Rocha
24;328784;61;0;Río Negro
24;328785;58;0;Maldonado
24;328786;79;4;Tacuarembó
24;328787;40;0;Canelones
24;328788;63;0;Cerro Largo
24;328789;65;0;Cerro Largo
24;328790;19;0;Colonia
24;328791;76;1;Tacuarembó
24;328792;25;0;Tacuarembó
24;328793;19;0;Treinta y Tres
24;328794;45;0;Cerro Largo
24;328795;44;0;Montevideo
24;328796;61;0;Durazno
24;328797;25;1;Florida
24;328798;52;0;Tacuarembó
24;328799;22;0;Rocha
24;328800;22;0;Cerro Largo
24;328801;76;2;Canelones
24;328802;56;0;Treinta y Tres
24;328803;68;1;Cerro Largo
24;328804;47;0;Lavalleja
24;328805;72;5;Tacuarembó
24;328806;33;0;Canelones
24;328807;33;0;Flores
24;328808;23;0;Durazno
24;328809;53;0;Salto
24;328810;44;0;Rivera
24;328811;23;0;Colonia
24;328812;23;0;Rocha
24;328813;77;4;San José
24;328814;56;0;Paysandú
24;328815;31;0;Montevideo
24;328816;30;3;Paysandú
24;328817;71;3;San José
24;328818;39;0;Cerro Largo
24;328819;38;0;Durazno
24;328820;39;0;Artigas
24;328821;70;3;Canelones
24;328822;37;0;Cerro Largo
24;328823;36;4;Salto
24;328824;53;0;Flores
24;328825;38;0;Lavalleja
24;328826;36;0;Soriano
24;328827;48;0;Maldonado
24;328828;78;4;Montevideo
24;328829;54;2;Soriano
24;328830;33;0;Soriano
24;328831;61;0;Durazno
24;328832;68;3;Canelones
24;328833;35;0;Treinta y Tres
24;328834;41;0;San José
24;328835;74;2;Paysandú
24;328836;41;0;Artigas
24;328837;68;4;Salto
24;328838;69;1;Lavalleja
24;328839;78;3;Colonia
24;328840;74;4;San José
24;328841;48;5;Salto
24;328842;62;0;Maldonado
24;328843;43;0;Río Negro
24;328844;60;0;Rocha
24;328845;33;1;Durazno
24;328846;64;0;Rocha
24;328847;41;0;Artigas
24;328848;24;0;San José
24;328849;68;5;Rocha
24;328850;61;0;Cerro Largo
24;328851;29;0;San José
24;328852;64;0;Salto
24;328853;63;0;Montevideo
24;328854;68;4;Flores
24;328855;66;1;Lavalleja
24;328856;34;0;Colonia
24;328857;75;5;Colonia
24;328858;21;0;Paysandú
24;328859;34;0;Artigas
24;328860;32;0;Durazno
24;328861;66;5;Río Negro
24;328862;59;1;Soriano
24;328863;66;1;Cerro Largo
24;328864;59;0;Colonia
24;328865;26;5;Salto
24;328866;67;5;Cerro Largo
24;328867;35;4;Maldonado
24;328868;52;0;Maldonado
24;328869;75;3;Treinta y Tres
24;328870;50;0;Rocha
24;328871;23;0;Rivera
24;328872;46;0;Rocha
24;328873;28;0;San José
24;328874;47;0;Treinta y Tres
24;328875;47;0;Florida
24;328876;61;0;San José
24;328877;33;0;Colonia
24;328878;66;4;Paysandú
24;328879;76;5;Rocha
24;328880;29;0;Canelones
24;328881;31;0;Salto
24;328882;26;0;Durazno
24;328883;18;0;Soriano
24;328884;69;5;Soriano
24;328885;56;1;Florida
24;328886;49;0;Artigas
24;328887;47;0;Durazno
24;328888;46;0;Colonia
24;328889;68;3;Colonia
24;328890;49;0;Rocha
24;328891;78;3;San José
24;328892;34;0;Río Negro
24;328893;71;4;Flores
24;328894;61;0;Rocha
24;328895;28;0;Maldonado
24;328896;44;0;Colonia
24;328897;62;0;Cerro Largo
24;328898;25;0;Río Negro
24;328899;45;0;Colonia
24;328900;60;0;Rocha
24;328901;46;5;Maldonado
24;328902;32;0;Maldonado
24;328903;30;0;Paysandú
24;328904;79;3;Colonia
24;328905;46;0;Florida
24;328906;60;0;Rivera
24;328907;60;0;Montevideo
24;328908;53;0;Colonia
24;328909;70;1;Artigas
24;328910;79;1;Paysandú
24;328911;70;4;Rocha
24;328912;40;0;Artigas
24;328913;33;0;Montevideo
24;328914;28;0;Cerro Largo
24;328915;37;0;San José
24;328916;58;1;Salto
24;328917;25;0;Soriano
24;328918;70;3;Maldonado
24;328919;34;0;Paysandú
24;328920;49;0;Rivera
24;328921;31;0;Soriano
24;328922;30;0;Treinta y Tres
24;328923;28;0;Florida
24;328924;25;0;Florida
24;328925;43;0;Soriano
24;328926;73;4;Canelones
24;328927;25;0;Salto
24;328928;73;4;Durazno
24;328929;22;0;Artigas
24;328930;40;2;Florida
24;328931;26;3;Colonia
24;328932;63;0;Rivera
24;328933;36;0;Rocha
24;328934;57;5;Durazno
24;328935;24;0;Paysandú
24;328936;38;0;Artigas
24;328937;71;5;Treinta y Tres
24;328938;74;2;Canelones
24;328939;78;1;Canelones
24;328940;66;1;Rivera
24;328941;72;1;Flores
24;328942;62;0;Cerro Largo
24;328943;42;0;Paysandú
24;328944;44;0;Colonia
24;328945;34;0;San José
24;328946;38;0;Rocha
24;328947;43;0;Artigas
24;328948;67;1;Rivera
24;328949;20;0;Artigas
24;328950;44;0;Rocha
24;328951;38;0;Durazno
24;328952;63;0;Flores
24;328953;48;0;Treinta y Tres
24;328954;72;4;Tacuarembó
24;328955;18;0;Lavalleja
24;328956;75;1;Durazno
24;328957;70;5;Rivera
24;328958;43;0;Cerro Largo
24;328959;65;0;Treinta y Tres
24;328960;41;0;San José
24;328961;63;0;Salto
24;328962;62;0;Montevideo
24;328963;68;3;San José
24;328964;69;4;Artigas
24;328965;56;0;Soriano
24;328966;38;0;Salto
24;328967;49;0;Rocha
24;328968;41;0;Tacuarembó
24;328969;57;0;Flores
24;328970;36;0;Soriano
24;328971;50;0;Montevideo
24;328972;53;0;San José
24;328973;58;0;Rocha
24;328974;45;0;Florida
24;328975;39;0;Flores
24;328976;27;0;Durazno
24;328977;75;1;Paysandú
24;328978;57;0;Maldonado
24;328979;76;2;Treinta y Tres
24;328980;29;0;San José
24;328981;22;0;Tacuarembó
24;328982;19;0;Rivera
24;328983;21;0;Canelones
24;328984;45;0;Soriano
24;328985;60;0;Río Negro
24;328986;19;0;Colonia
24;328987;36;0;Florida
24;328988;44;0;Tacuarembó
24;328989;35;0;Rocha
24;328990;53;0;Treinta y Tres
24;328991;24;0;Treinta y Tres
24;328992;18;0;Soriano
24;328993;70;4;Colonia
24;328994;45;0;Montevideo
24;328995;20;0;Florida
24;328996;74;4;Salto
24;328997;69;3;Cerro Largo
24;328998;76;3;Cerro Largo
24;328999;67;4;Florida
24;329000;60;0;Salto
24;329001;51;0;Florida
24;329002;72;1;Flores
24;329003;79;5;Río Negro
24;329004;62;0;Soriano
24;329005;32;0;Canelones
24;329006;64;0;Canelones
24;329007;59;0;Rivera
24;329008;63;0;Soriano
24;329009;57;0;Canelones
24;329010;49;0;Florida
24;329011;65;0;Colonia
24;329012;23;0;Cerro Largo
24;329013;39;0;Salto
24;329014;39;0;Rocha
24;329015;37;5;Paysandú
24;329016;63;0;Treinta y Tres
24;329017;65;0;Tacuarembó
24;329018;64;0;Tacuarembó
24;329019;31;0;Colonia
24;329020;52;2;Soriano
24;329021;42;0;Salto
24;329022;42;0;Río Negro
24;329023;31;0;San José
24;329024;25;0;Canelones
24;329025;30;0;Cerro Largo
24;329026;38;0;Tacuarembó
24;329027;27;0;Río Negro
24;329028;24;0;Rocha
24;329029;27;0;Canelones
24;329030;71;4;Artigas
24;329031;78;1;Maldonado
24;329032;48;0;Rivera
24;329033;44;0;Rocha
24;329034;37;0;Canelones
24;329035;71;1;Paysandú
24;329036;52;0;Canelones
24;329037;22;0;Lavalleja
24;329038;21;0;San José
24;329039;56;0;Montevideo
24;329040;39;0;Río Negro
24;329041;25;0;Cerro Largo
24;329042;38;0;Salto
24;329043;68;2;Lavalleja
24;329044;22;0;Florida
24;329045;30;0;Treinta y Tres
24;329046;24;0;Durazno
24;329047;33;0;Río Negro
24;329048;39;0;Tacuarembó
24;329049;30;0;Montevideo
24;329050;77;5;Soriano
24;329051;52;0;Colonia
24;329052;24;0;Cerro Largo
24;329053;34;0;Durazno
24;329054;72;2;Cerro Largo
24;329055;64;0;Florida
24;329056;58;0;Durazno
24;329057;52;0;Paysandú
24;329058;42;0;Tacuarembó
24;329059;78;1;Rocha
24;329060;44;0;Lavalleja
24;329061;53;0;Cerro Largo
24;329062;77;2;Río Negro
24;329063;51;2;San José
24;329064;27;0;Lavalleja
24;329065;21;2;Lavalleja
24;329066;31;0;Rivera
24;329067;40;0;Soriano
24;329068;18;0;Maldonado
24;329069;18;0;Durazno
24;329070;22;0;Maldonado
24;329071;41;0;Treinta y Tres
24;329072;57;0;San José
24;329073;32;2;Soriano
24;329074;42;0;Maldonado
24;329075;36;0;Lavalleja
24;329076;73;4;Artigas
24;329077;38;1;Rocha
24;329078;23;0;Florida
24;329079;24;0;Montevideo
24;329080;32;0;Florida
24;329081;35;0;Lavalleja
24;329082;27;0;Tacuarembó
24;329083;36;0;Cerro Largo
24;329084;44;0;Río Negro
24;329085;57;0;Maldonado
24;329086;22;0;Soriano
24;329087;36;0;Colonia
24;329088;53;0;Rocha
24;329089;38;0;Río Negro
24;329090;76;5;Colonia
24;329091;28;0;Maldonado
24;329092;78;3;Cerro Largo
24;329093;62;0;Rivera
24;329094;38;0;Río Negro
24;329095;28;0;Cerro Largo
24;329096;45;0;Flores
24;329097;72;1;Montevideo
24;329098;41;0;Florida
24;329099;35;0;Salto
24;329100;39;0;Soriano
24;329101;67;3;Lavalleja
24;329102;33;0;Salto
24;329103;50;0;Treinta y Tres
24;329104;77;5;Florida
24;329105;32;0;Canelones
24;329106;27;0;Durazno
24;329107;36;0;Durazno
24;329108;25;0;Tacuarembó
24;329109;46;0;Florida
24;329110;53;0;Flores
24;329111;79;2;Río Negro
24;329112;58;0;Cerro Largo
24;329113;51;0;Cerro Largo
24;329114;22;0;Treinta y Tres
24;329115;39;0;Tacuarembó
24;329116;79;5;Salto
24;329117;55;3;Treinta y Tres
24;329118;61;0;San José
24;329119;26;0;Salto
24;329120;60;0;Rivera
24;329121;76;4;Salto
24;329122;76;5;Treinta y Tres
24;329123;35;1;Florida
24;329124;27;0;Colonia
24;329125;54;3;Tacuarembó
24;329126;52;0;Durazno
24;329127;59;0;Artigas
24;329128;46;0;San José
24;329129;41;0;Rivera
24;329130;74;1;Artigas
24;329131;42;0;Flores
24;329132;48;0;Colonia
24;329133;36;0;Canelones
24;329134;22;0;Tacuarembó
24;329135;42;0;Salto
24;329136;57;0;Treinta y Tres
24;329137;36;0;Paysandú
24;329138;54;5;Cerro Largo
24;329139;50;2;Florida
24;329140;37;0;Lavalleja
24;329141;47;0;Cerro Largo
24;329142;59;0;Canelones
24;329143;25;3;Rivera
24;329144;25;0;Maldonado
24;329145;20;0;Flores
24;329146;48;0;Paysandú
24;329147;27;0;Flores
24;329148;41;0;Paysandú
24;329149;28;0;Paysandú
24;329150;45;0;Canelones
24;329151;59;0;Río Negro
24;329152;46;3;Rivera
24;329153;38;0;Cerro Largo
24;329154;61;1;Durazno
24;329155;19;0;Montevideo
24;329156;65;0;Salto
24;329157;51;0;Colonia
24;329158;67;3;Canelones
24;329159;74;1;San José
24;329160;60;0;Lavalleja
24;329161;62;0;Maldonado
24;329162;79;5;Salto
24;329163;69;4;Treinta y Tres
24;329164;33;0;Soriano
24;329165;63;0;Flores
24;329166;51;0;Lavalleja
24;329167;49;0;Canelones
24;329168;70;5;Rivera
24;329169;24;0;Rivera
24;329170;50;0;Flores
24;329171;72;2;Lavalleja
24;329172;30;2;Florida
24;329173;60;0;Tacuarembó
24;329174;27;0;Soriano
24;329175;34;0;Durazno
24;329176;41;0;Flores
24;329177;70;3;Flores
24;329178;44;0;Paysandú
24;329179;61;0;Río Negro
24;329180;20;0;Río Negro
24;329181;68;3;Artigas
24;329182;33;0;Tacuarembó
24;329183;54;0;Colonia
24;329184;70;2;Artigas
24;329185;69;5;Colonia
24;329186;63;0;Artigas
24;329187;72;2;Río Negro
24;329188;67;1;Lavalleja
24;329189;65;0;Artigas
24;329190;78;4;Treinta y Tres
24;329191;39;0;Rocha
24;329192;61;0;Cerro Largo
24;329193;43;0;Rivera
24;329194;47;0;San José
24;329195;25;2;Paysandú
24;329196;33;0;Rivera
24;329197;45;0;Canelones
24;329198;23;0;Flores
24;329199;75;4;Paysandú
24;329200;72;4;Tacuarembó
24;329201;69;5;Rivera
24;329202;61;0;Paysandú
24;329203;24;0;Flores
24;329204;37;0;Tacuarembó
24;329205;45;0;Florida
24;329206;36;0;Río Negro
24;329207;50;0;Rocha
24;329208;42;0;Artigas
24;329209;62;0;Tacuarembó
24;329210;18;0;Paysandú
24;329211;44;0;Canelones
24;329212;41;0;Durazno
24;329213;50;0;Rocha
24;329214;27;0;Artigas
24;329215;29;0;Soriano
24;329216;70;1;Treinta y Tres
24;329217;40;0;Treinta y Tres
24;329218;44;0;Canelones
24;329219;66;3;Colonia
24;329220;32;0;Rivera
24;329221;79;4;Salto
24;329222;26;0;Canelones
24;329223;46;0;Lavalleja
24;329224;59;0;Paysandú
24;329225;78;4;Paysandú
24;329226;34;0;Soriano
24;329227;26;0;Cerro Largo
24;329228;42;0;Artigas
24;329229;61;0;Lavalleja
24;329230;58;0;Artigas
24;329231;21;0;Treinta y Tres
24;329232;29;0;Soriano
24;329233;75;4;Treinta y Tres
24;329234;27;0;Tacuarembó
24;329235;27;0;Paysandú
24;329236;58;0;Colonia
24;329237;36;0;Salto
24;329238;63;3;Florida
24;329239;26;0;Río Negro
24;329240;27;0;Cerro Largo
24;329241;54;0;Canelones
24;329242;30;0;Treinta y Tres
24;329243;40;0;Río Negro
24;329244;41;0;Lavalleja
24;329245;74;2;Rivera
24;329246;79;3;Montevideo
24;329247;58;0;San José
24;329248;44;0;Durazno
24;329249;76;3;Paysandú
24;329250;28;0;Treinta y Tres
24;329251;26;0;Salto
24;329252;24;0;Treinta y Tres
24;329253;61;0;Soriano
24;329254;38;2;Río Negro
24;329255;50;0;Treinta y Tres
24;329256;77;1;Florida
24;329257;22;0;Maldonado
24;329258;39;0;Treinta y Tres
24;329259;27;0;Florida
24;329260;54;0;Maldonado
24;329261;70;4;Rivera
24;329262;43;0;Montevideo
24;329263;27;0;Durazno
24;329264;77;5;Paysandú
24;329265;36;0;Canelones
24;329266;29;0;Tacuarembó
24;329267;24;0;Colonia
24;329268;21;0;Flores
24;329269;76;3;Rivera
24;329270;31;0;San José
24;329271;57;0;Flores
24;329272;43;0;Artigas
24;329273;39;0;Lavalleja
24;329274;56;0;Tacuarembó
24;329275;46;0;Cerro Largo
24;329276;71;5;Paysandú
24;329277;41;0;Lavalleja
24;329278;46;0;Salto
24;329279;37;0;Lavalleja
24;329280;52;0;Lavalleja
24;329281;78;2;Soriano
24;329282;35;0;Salto
24;329283;28;0;Salto
24;329284;18;0;San José
24;329285;26;0;Treinta y Tres
24;329286;33;0;Florida
24;329287;44;0;Artigas
24;329288;74;2;Salto
24;329289;76;3;Florida
24;329290;77;4;San José
24;329291;22;0;Durazno
24;329292;48;0;Canelones
24;329293;18;0;Río Negro
24;329294;59;0;Rivera
24;329295;50;0;Montevideo
24;329296;38;5;Cerro Largo
24;329297;21;0;Florida
24;329298;45;0;Montevideo
24;329299;25;0;Artigas
24;329300;26;0;Cerro Largo
24;329301;63;0;Rocha
24;329302;27;0;Cerro Largo
24;329303;42;0;Montevideo
24;329304;78;5;Salto
24;329305;54;0;Treinta y Tres
24;329306;79;2;Canelones
24;329307;30;0;Rocha
24;329308;37;0;Soriano
24;329309;19;0;Soriano
24;329310;26;0;Rivera
24;329311;48;0;Salto
24;329312;67;3;Canelones
24;329313;44;0;San José
24;329314;32;0;Río Negro
24;329315;37;0;Río Negro
24;329316;65;0;Soriano
24;329317;43;0;Colonia
24;329318;51;0;Tacuarembó
24;329319;67;5;Maldonado
24;329320;25;0;Flores
24;329321;29;0;Tacuarembó
24;329322;49;0;Rocha
24;329323;54;0;Soriano
24;329324;68;3;Artigas
24;329325;51;5;Artigas
24;329326;32;3;Colonia
24;329327;23;5;San José
24;329328;50;0;Soriano
24;329329;79;2;Cerro Largo
24;329330;79;5;Treinta y Tres
24;329331;31;0;Maldonado
24;329332;49;0;Colonia
24;329333;66;2;Rocha
24;329334;35;0;Soriano
24;329335;74;1;Florida
24;329336;73;4;Maldonado
24;329337;72;2;Río Negro
24;329338;68;5;San José
24;329339;30;0;San José
24;329340;24;0;Durazno
24;329341;20;0;Treinta y Tres
24;329342;65;0;Maldonado
24;329343;73;1;San José
24;329344;31;0;Rivera
24;329345;36;0;Lavalleja
24;329346;55;0;Salto
24;329347;45;0;San José
24;329348;37;0;Florida
24;329349;73;2;Treinta y Tres
24;329350;63;0;Montevideo
24;329351;61;0;Florida
24;329352;65;0;Tacuarembó
24;329353;54;0;Río Negro
24;329354;47;0;Rocha
24;329355;18;0;Colonia
24;329356;73;4;Río Negro
24;329357;74;1;Tacuarembó
24;329358;28;0;Soriano
24;329359;62;0;Río Negro
24;329360;37;0;Cerro Largo
24;329361;30;0;San José
24;329362;46;0;Soriano
24;329363;46;4;Flores
24;329364;59;0;San José
24;329365;64;0;Rocha
24;329366;20;0;Maldonado
24;329367;32;0;Cerro Largo
24;329368;74;5;Río Negro
24;329369;72;2;Montevideo
24;329370;61;0;Rivera
24;329371;46;0;Flores
24;329372;65;0;Artigas
24;329373;40;0;Montevideo
24;329374;47;0;Cerro Largo
24;329375;79;4;Colonia
24;329376;22;0;Salto
24;329377;55;0;San José
24;329378;67;1;Durazno
24;329379;24;0;Durazno
24;329380;66;4;Artigas
24;329381;57;0;Treinta y Tres
24;329382;38;2;Durazno
24;329383;45;0;Flores
24;329384;61;0;Florida
24;329385;61;0;Artigas
24;329386;41;4;Montevideo
24;329387;49;0;Flores
24;329388;27;0;Cerro Largo
24;329389;19;0;Lavalleja
24;329390;24;0;Flores
24;329391;59;0;Florida
24;329392;62;0;Río Negro
24;329393;73;4;Maldonado
24;329394;29;0;Canelones
24;329395;21;0;Colonia
24;329396;49;0;Artigas
24;329397;47;0;Cerro Largo
24;329398;69;4;Treinta y Tres
24;329399;77;3;Durazno
24;329400;34;1;Río Negro
24;329401;52;0;Canelones
24;329402;18;0;Rivera
24;329403;56;0;Salto
24;329404;40;5;Lavalleja
24;329405;74;4;Treinta y Tres
24;329406;64;0;Tacuarembó
24;329407;38;0;Colonia
24;329408;20;0;Tacuarembó
24;329409;18;0;Lavalleja
24;329410;68;4;Flores
24;329411;32;0;Montevideo
24;329412;79;4;Tacuarembó
24;329413;32;0;Cerro Largo
24;329414;50;0;Artigas
24;329415;37;0;Artigas
24;329416;57;0;Lavalleja
24;329417;18;0;Artigas
24;329418;24;0;Colonia
24;329419;54;0;Montevideo
24;329420;79;4;Paysandú
24;329421;53;0;Colonia
24;329422;22;0;Rocha
24;329423;36;0;Durazno
24;329424;41;0;Cerro Largo
24;329425;57;0;Rivera
24;329426;28;0;Colonia
24;329427;59;0;Paysandú
24;329428;73;3;Florida
24;329429;56;0;Flores
24;329430;60;0;Rivera
24;329431;54;0;Montevideo
24;329432;52;0;Río Negro
24;329433;33;0;Salto
24;329434;48;0;Colonia
24;329435;51;2;Paysandú
24;329436;37;0;Flores
24;329437;19;2;Treinta y Tres
24;329438;71;4;Soriano
24;329439;61;0;Flores
24;329440;73;5;Soriano
24;329441;29;0;Paysandú
24;329442;33;0;San José
24;329443;52;0;Florida
24;329444;18;0;Durazno
24;329445;26;0;Salto
24;329446;28;0;Lavalleja
24;329447;73;1;Cerro Largo
24;329448;56;0;Maldonado
24;329449;53;0;Paysandú
24;329450;33;0;Maldonado
24;329451;33;0;Rivera
24;329452;50;0;Salto
24;329453;23;0;Río Negro
24;329454;67;3;Flores
24;329455;60;0;Río Negro
24;329456;75;1;Lavalleja
24;329457;62;0;Canelones
24;329458;77;2;Paysandú
24;329459;46;0;Cerro Largo
24;329460;26;0;Artigas
24;329461;43;0;Canelones
24;329462;28;0;Durazno
24;329463;37;0;Maldonado
24;329464;69;5;Tacuarembó
24;329465;71;5;Soriano
24;329466;18;0;Lavalleja
24;329467;42;0;Treinta y Tres
24;329468;27;0;Florida
24;329469;26;0;Tacuarembó
24;329470;51;0;Colonia
24;329471;39;0;Lavalleja
24;329472;45;0;Río Negro
24;329473;57;0;Artigas
24;329474;57;0;Cerro Largo
24;329475;43;0;Soriano
24;329476;37;0;Soriano
24;329477;74;4;Paysandú
24;329478;25;0;Canelones
24;329479;79;5;Cerro Largo
24;329480;25;0;Tacuarembó
24;329481;24;0;Lavalleja
24;329482;36;0;Montevideo
24;329483;60;0;Lavalleja
24;329484;26;0;Salto
24;329485;32;0;Treinta y Tres
24;329486;68;5;Salto
24;329487;63;0;Paysandú
24;329488;18;0;Canelones
24;329489;61;0;Treinta y Tres
24;329490;40;3;San José
24;329491;57;0;Tacuarembó
24;329492;44;0;Soriano
24;329493;79;5;Rivera
24;329494;71;2;Florida
24;329495;55;0;Río Negro
24;329496;51;0;Artigas
24;329497;43;0;Salto
24;329498;79;2;Treinta y Tres
24;329499;30;0;Soriano
24;329500;75;5;Treinta y Tres
24;329501;40;0;Paysandú
24;329502;55;0;Treinta y Tres
24;329503;58;0;Salto
24;329504;37;0;San José
24;329505;61;0;Rivera
24;329506;45;0;Montevideo
24;329507;71;3;Tacuarembó
24;329508;47;0;Soriano
24;329509;35;0;Río Negro
24;329510;49;0;Treinta y Tres
24;329511;47;0;Paysandú
24;329512;36;0;Rivera
24;329513;34;0;San José
24;329514;70;5;Montevideo
24;329515;61;0;Salto
24;329516;35;0;Rocha
24;329517;54;0;Soriano
24;329518;61;0;Río Negro
24;329519;43;0;Treinta y Tres
24;329520;53;0;Salto
24;329521;69;5;Maldonado
24;329522;24;0;Flores
24;329523;63;0;Paysandú
24;329524;41;0;Treinta y Tres
24;329525;49;0;Artigas
24;329526;56;0;Salto
24;329527;67;3;Florida
24;329528;61;0;Rocha
24;329529;48;0;Salto
24;329530;28;0;Canelones
24;329531;66;2;Montevideo
24;329532;47;0;Maldonado
24;329533;40;0;Cerro Largo
24;329534;41;0;Florida
24;329535;53;0;Colonia
24;329536;59;0;Tacuarembó
24;329537;68;5;Canelones
24;329538;35;0;Salto
24;329539;18;0;Río Negro
24;329540;44;0;Cerro Largo
24;329541;52;2;Rivera
24;329542;75;4;Salto
24;329543;26;5;Tacuarembó
24;329544;47;0;Treinta y Tres
24;329545;37;0;San José
24;329546;36;4;Colonia
24;329547;68;4;Durazno
24;329548;26;0;Soriano
24;329549;47;0;Rivera
24;329550;34;3;San José
24;329551;79;4;Rocha
24;329552;32;0;Soriano
24;329553;33;0;Maldonado
24;329554;24;0;Maldonado
24;329555;51;0;Río Negro
24;329556;42;0;Río Negro
24;329557;30;0;Montevideo
24;329558;38;0;Soriano
24;329559;74;4;Colonia
24;329560;40;0;Flores
24;329561;18;0;Artigas
24;329562;29;0;Rocha
24;329563;52;0;Treinta y Tres
24;329564;74;3;Artigas
24;329565;53;0;Maldonado
24;329566;36;3;Montevideo
24;329567;60;0;Flores
24;329568;70;4;Tacuarembó
24;329569;41;0;Colonia
24;329570;27;0;Salto
24;329571;52;0;Tacuarembó
24;329572;47;2;Salto
24;329573;55;1;Rocha
24;329574;24;0;Maldonado
24;329575;27;0;San José
24;329576;78;5;Lavalleja
24;329577;52;0;Durazno
24;329578;19;3;Cerro Largo
24;329579;42;0;Salto
24;329580;64;0;Maldonado
24;329581;53;0;Rivera
24;329582;37;0;Florida
24;329583;63;0;Treinta y Tres
24;329584;79;1;Cerro Largo
24;329585;54;0;Soriano
24;329586;51;0;Lavalleja
24;329587;75;3;Soriano
24;329588;25;0;Salto
24;329589;49;0;Cerro Largo
24;329590;18;0;Colonia
24;329591;35;0;Colonia
24;329592;64;0;Tacuarembó
24;329593;28;0;Tacuarembó
24;329594;62;0;Canelones
24;329595;20;0;Montevideo
24;329596;35;0;Paysandú
24;329597;18;0;Treinta y Tres
24;329598;68;2;Tacuarembó
24;329599;57;0;Florida
24;329600;56;0;Lavalleja
24;329601;22;0;Soriano
24;329602;35;0;Soriano
24;329603;58;0;Flores
24;329604;34;0;Treinta y Tres
24;329605;39;0;Flores
24;329606;45;0;Treinta y Tres
24;329607;45;0;Río Negro
24;329608;44;0;Canelones
24;329609;19;0;Rocha
24;329610;29;5;Rocha
24;329611;48;0;San José
24;329612;23;0;Flores
24;329613;49;0;Salto
24;329614;56;0;Durazno
24;329615;18;0;Rivera
24;329616;68;2;Paysandú
24;329617;79;5;Soriano
24;329618;42;0;Tacuarembó
24;329619;26;0;Paysandú
24;329620;44;0;Lavalleja
24;329621;62;0;Salto
24;329622;32;0;Durazno
24;329623;44;4;Río Negro
24;329624;43;0;Tacuarembó
24;329625;65;0;Salto
24;329626;49;0;Salto
24;329627;56;0;Salto
24;329628;51;0;Salto
24;329629;62;0;Durazno
24;329630;44;0;Durazno
24;329631;22;0;Cerro Largo
24;329632;65;2;Florida
24;329633;32;5;Montevideo
24;329634;26;0;Maldonado
24;329635;33;0;Canelones
24;329636;20;0;Tacuarembó
24;329637;35;0;Canelones
24;329638;37;0;Florida
24;329639;31;0;Rocha
24;329640;39;0;Lavalleja
24;329641;57;0;Treinta y Tres
24;329642;28;0;Rivera
24;329643;68;4;Rivera
24;329644;65;0;Río Negro
24;329645;26;0;Florida
24;329646;22;0;Canelones
24;329647;20;0;Colonia
24;329648;61;0;Soriano
24;329649;72;4;Río Negro
24;329650;19;0;Treinta y Tres
24;329651;18;0;Lavalleja
24;329652;30;0;Colonia
24;329653;33;0;Tacuarembó
24;329654;62;0;Río Negro
24;329655;68;3;Florida
24;329656;20;0;Cerro Largo
24;329657;53;0;Colonia
24;329658;32;0;Rocha
24;329659;46;0;Lavalleja
24;329660;18;0;Río Negro
24;329661;77;4;Lavalleja
24;329662;61;0;Lavalleja
24;329663;65;0;Durazno
24;329664;54;0;Rocha
24;329665;38;0;Salto
24;329666;61;5;Treinta y Tres
24;329667;70;1;Soriano
24;329668;48;0;Artigas
24;329669;69;5;Treinta y Tres
24;329670;21;0;Treinta y Tres
24;329671;62;0;Canelones
24;329672;39;0;Soriano
24;329673;74;4;Durazno
24;329674;19;0;Salto
24;329675;61;0;Flores
24;329676;34;0;Rocha
24;329677;22;0;Florida
24;329678;53;0;Rivera
24;329679;22;0;Rivera
24;329680;63;0;Cerro Largo
24;329681;62;0;Tacuarembó
24;329682;46;0;Rivera
24;329683;69;2;Maldonado
24;329684;42;0;Flores
24;329685;48;0;Soriano
24;329686;78;5;Tacuarembó
24;329687;21;0;Lavalleja
24;329688;49;0;Artigas
24;329689;49;0;Durazno
24;329690;20;0;Soriano
24;329691;31;0;Montevideo
24;329692;48;0;Durazno
24;329693;21;3;Montevideo
24;329694;62;0;Río Negro
24;329695;48;0;Artigas
24;329696;46;0;Florida
